t_iso,t_sec,u_cmd,sent_total,u_ach,lat_p99,inflight,err_per_sec
2026-06-23T18:26:41,841.912,64.000,295187,64.073125,,1.000,0.000000
2026-06-23T18:26:46,846.924,64.000,295507,63.846174,,0.000,0.000000
2026-06-23T18:26:51,851.938,64.000,295828,64.021096,,0.000,0.000000
2026-06-23T18:26:56,856.948,64.000,296149,64.064018,,0.000,0.000000
2026-06-23T18:27:01,861.958,64.000,296469,63.883151,,1.000,0.000000
2026-06-23T18:27:06,866.967,64.000,296790,64.082869,,0.000,0.000000
2026-06-23T18:27:11,871.977,64.000,297111,64.073552,,0.000,0.000000
2026-06-23T18:27:16,876.988,64.000,297431,63.856557,,0.000,0.000000
2026-06-23T18:27:21,881.998,64.000,297752,64.066314,,0.000,0.000000
2026-06-23T18:27:26,887.012,64.000,298073,64.026786,,0.000,0.000000
2026-06-23T18:27:31,892.022,64.000,298394,64.069173,,1.000,0.000000
2026-06-23T18:27:36,897.031,64.000,298714,63.887898,,0.000,0.000000
2026-06-23T18:27:41,902.041,64.000,299035,64.069509,,0.000,0.000000
